x,y
69.277148761578,69.677537403637
69.381327582846,69.680414975555
69.486174287408,69.682211152262
69.591670408001,69.682955834807
69.697796938098,69.682679797380
69.804534344086,69.681414667594
69.911862577867,69.679192906087
70.019761089885,69.676047785426
70.128208842559,69.672013368356
70.237184324124,69.667124485392
70.346665562869,69.661416711770
70.456630141752,69.654926343772
70.567055213399,69.647690374447
70.677917515472,69.639746468733
70.789193386381,69.631132938007
70.900858781358,69.621888714067
71.012889288854,69.612053322581
71.125260147264,69.601666856001
71.237946261971,69.590769945975
71.350922222685,69.579403735272
71.464162321073,69.567609849228
71.577640568669,69.555430366754
71.691330715051,69.542907790908
71.805206266267,69.530085019052
71.919240503509,69.517005312626
72.033406502001,69.503712266553
72.147677150121,69.490249778294
72.262025168706,69.476662016576
72.376423130557,69.462993389819
72.490843480111,69.449288514280
72.605258553278,69.435592181941
72.719640597420,69.421949328151
72.833961791464,69.408404999066
72.948194266132,69.395004318892
73.062310124276,69.381792456963
73.176281461296,69.368814594675
73.290080385639,69.356115892300
73.403679039351,69.343741455710
73.517049618679,69.331736303021
73.630164394690,69.320145331197
73.742995733920,69.309013282630
73.855516119013,69.298384711719
73.967698169338,69.288303951481
74.079514661588,69.278815080206
74.190938550323,69.269961888198
74.301942988448,69.261787844603
74.412501347624,69.254336064376
74.522587238581,69.247649275392
74.632174531315,69.241769785726
74.741237375180,69.236739451146
74.849750218821,69.232599642818
74.957687829973,69.229391215264
75.065025315075,69.227154474592
75.171738138711,69.225929147026
75.277802142848,69.225754347755
75.383193565864,69.226668550124
75.487889061344,69.228709555200
75.591865716636,69.231914461730
75.695101071148,69.236319636507
75.797573134381,69.241960685188
75.899260403663,69.248872423564
76.000141881597,69.257088849319
76.100197093186,69.266643114296
76.199406102640,69.277567497292
76.297749529832,69.289893377406
76.395208566412,69.303651207952
76.491764991542,69.318870490981
76.587401187265,69.335579752396
76.682100153468,69.353806517726
76.775845522454,69.373577288531
76.868621573087,69.394917519500
76.960413244514,69.417851596231
77.051206149447,69.442402813728
77.140986586995,69.468593355627
77.229741555028,69.496444274167
77.317458762078,69.525975470933
77.404126638748,69.557205678373
77.489734348636,69.590152442119
77.574271798751,69.624832104116
77.657729649416,69.661259786588
77.740099323660,69.699449376837
77.821373016067,69.739413512908
77.901543701095,69.781163570121
77.980605140852,69.824709648486
78.058551892310,69.870060561016
78.135379313964,69.917223822946
78.211083571927,69.966205641870
78.285661645444,70.017010908807
78.359111331830,70.069643190208
78.431431250825,70.124104720904
78.502620848356,70.180396398016
78.572680399703,70.238517775826
78.641611012073,70.298467061617
78.709414626557,70.360241112491
78.776094019495,70.423835433171
78.841652803225,70.489244174786
78.906095426213,70.556460134651
78.969427172586,70.625474757041
79.031654161028,70.696278134959
79.092783343074,70.768859012911
79.152822500780,70.843204790673
79.211780243776,70.919301528069
79.269666005698,70.997133950741
79.326490040002,71.076685456925
79.382263415169,71.157938125226
79.436998009283,71.240872723387
79.490706504003,71.325468718050
79.543402377923,71.411704285513
79.595099899323,71.499556323463
79.645814118311,71.589000463697
